familyid,hhsize,age,lifesatis,dwellingunit,ownhome,employstatus,salary,owncar,numbercars,ownbusiness,healthins,collegeeduc,highlifesatis,logage,employed,retired
5013,2,28,1,2,0,1,0,1,2,0,1,0,1,3.3322046,1,0
2212,3,37,2,1,1,1,55000,1,2,1,1,0,1,3.6109178,1,0
1423,1,35,2,1,1,1,105000,1,1,0,1,0,1,3.5553482,1,0
1188,2,67,2,1,1,4,0,1,1,0,1,1,1,4.2046928,0,1
8849,3,36,3,1,1,3,0,1,2,0,1,1,0,3.583519,0,0
9230,8,37,1,3,0,1,0,1,1,0,1,0,1,3.6109178,1,0
7512,5,31,2,1,1,6,0,1,2,1,1,1,1,3.4339871,0,0
7482,5,29,1,3,1,7,400,0,0,0,1,0,1,3.3672957,0,0
4235,2,68,3,3,0,3,0,1,1,0,1,1,0,4.2195077,0,0
7281,4,26,1,3,0,7,0,0,0,0,1,0,1,3.2580965,0,0
4291,1,86,2,3,1,4,0,1,1,0,1,0,1,4.4543471,0,1
6792,1,83,2,1,1,4,0,1,1,0,1,0,1,4.4188404,0,1
4803,1,59,5,3,0,4,0,0,0,0,1,0,0,4.0775375,0,1
5337,2,58,1,2,1,1,65000,1,1,1,1,1,1,4.0604429,1,0
3884,5,37,2,1,1,1,0,1,2,0,1,0,1,3.6109178,1,0
3960,4,34,2,1,1,3,0,1,1,0,1,0,1,3.5263605,0,0
6660,2,32,2,3,0,1,59000,1,1,0,1,0,1,3.4657359,1,0
5380,2,27,1,3,0,1,54500,0,0,0,1,0,1,3.2958369,1,0
8812,3,56,2,1,1,1,0,1,2,1,1,0,1,4.0253515,1,0
3877,7,45,2,2,0,3,0,1,2,0,1,0,1,3.8066626,0,0
6778,4,36,1,1,0,1,55000,1,1,0,1,0,1,3.583519,1,0
7117,3,43,1,3,0,1,0,1,1,0,1,0,1,3.7612002,1,0
2591,1,63,2,1,1,1,0,1,2,1,1,0,1,4.1431346,1,0
3357,2,42,2,1,0,1,0,1,3,0,1,1,1,3.7376697,1,0
2968,1,24,2,3,0,1,42000,1,1,0,1,0,1,3.1780539,1,0
2915,5,57,2,1,1,1,5900,1,6,0,1,1,1,4.0430512,1,0
2629,2,66,1,1,1,1,0,1,5,1,1,1,1,4.1896548,1,0
3916,1,65,2,3,0,1,41000,1,1,1,1,0,1,4.1743875,1,0
2930,2,76,1,1,1,4,0,1,1,0,1,0,1,4.3307333,0,1
3642,4,51,2,1,1,1,0,1,3,1,1,1,1,3.9318256,1,0
3853,2,70,3,1,1,4,0,1,2,0,1,0,0,4.2484951,0,1
4848,2,34,2,1,1,1,95000,1,2,0,1,1,1,3.5263605,1,0
460,1,72,2,1,1,1,0,1,1,1,1,0,1,4.2766662,1,0
9130,2,54,4,1,1,1,0,1,2,0,1,0,0,3.9889841,1,0
9278,4,32,2,1,1,1,0,1,2,0,1,0,1,3.4657359,1,0
8657,4,47,8,1,1,1,75000,1,2,0,1,1,0,3.8501475,1,0
9414,2,24,2,1,1,1,50000,1,2,0,1,1,1,3.1780539,1,0
290,2,43,2,1,1,1,51000,1,1,0,1,0,1,3.7612002,1,0
493,2,41,2,3,0,1,0,1,1,0,1,0,1,3.713572,1,0
279,2,47,2,1,0,1,80000,1,2,0,1,1,1,3.8501475,1,0
899,4,45,1,1,1,6,0,1,2,0,1,1,1,3.8066626,0,0
3994,2,85,1,1,1,4,0,1,1,0,1,1,1,4.4426513,0,1
3947,1,55,2,2,0,1,56000,1,1,0,1,0,1,4.0073333,1,0
667,2,68,1,1,1,4,0,1,1,0,1,0,1,4.2195077,0,1
67,2,62,2,1,1,4,0,1,2,0,1,0,1,4.1271343,0,1
482,2,31,1,3,1,1,165000,1,2,0,1,1,1,3.4339871,1,0
551,1,26,3,3,0,1,0,1,1,1,1,0,0,3.2580965,1,0
159,3,38,1,1,1,1,130000,1,2,1,1,1,1,3.6375861,1,0
550,2,93,3,1,1,4,0,1,1,0,1,1,0,4.5325994,0,1
207,3,63,2,1,1,3,0,1,2,1,1,1,1,4.1431346,0,0
1038,2,70,2,1,1,4,0,1,2,0,1,1,1,4.2484951,0,1
1156,7,48,1,1,1,1,95000,1,3,1,1,1,1,3.871201,1,0
1122,4,41,2,1,1,1,100000,1,2,0,1,1,1,3.713572,1,0
2408,4,53,2,1,1,1,110000,1,4,0,1,1,1,3.9702919,1,0
631,5,36,3,4,0,1,0,1,2,0,1,0,0,3.583519,1,0
574,1,44,3,3,0,1,0,1,1,0,1,0,0,3.7841897,1,0
5893,2,68,2,1,1,4,0,1,2,0,1,1,1,4.2195077,0,1
5310,4,41,2,1,1,1,0,1,3,0,1,0,1,3.713572,1,0
8710,2,37,1,1,1,1,66000,1,2,0,1,0,1,3.6109178,1,0
7026,2,31,2,2,0,1,0,1,2,0,1,0,1,3.4339871,1,0
934,2,36,2,1,1,1,105000,1,2,0,1,1,1,3.583519,1,0
122,2,64,3,1,1,4,0,1,2,0,1,1,0,4.1588831,0,1
461,3,32,3,1,1,1,70000,1,2,0,1,1,0,3.4657359,1,0
1472,2,74,2,1,1,4,0,1,3,0,1,0,1,4.3040652,0,1
1689,4,50,1,1,1,1,0,1,4,0,1,1,1,3.9120231,1,0
2508,3,31,3,4,1,1,0,1,2,0,1,0,0,3.4339871,1,0
1608,2,24,2,1,1,1,0,1,2,0,1,0,1,3.1780539,1,0
2506,3,52,1,4,0,1,0,1,3,0,1,0,1,3.9512436,1,0
9545,1,71,0,7,0,4,0,0,0,0,1,0,0,4.2626801,0,1
5515,1,76,2,1,1,1,0,1,1,1,1,0,1,4.3307333,1,0
8350,3,44,2,1,1,1,95000,1,3,0,1,0,1,3.7841897,1,0
8186,3,38,2,1,0,1,0,1,1,0,1,1,1,3.6375861,1,0
2555,2,87,3,3,0,4,0,1,1,0,1,0,0,4.4659081,0,1
3361,1,51,3,1,1,1,110000,1,1,1,1,0,0,3.9318256,1,0
2941,2,28,3,3,0,1,42000,1,2,0,1,0,0,3.3322046,1,0
2895,1,26,2,3,0,1,50000,1,1,0,1,0,1,3.2580965,1,0
2562,4,44,2,3,0,1,0,1,1,0,1,0,1,3.7841897,1,0
2336,4,36,3,1,1,1,0,1,2,0,1,0,0,3.583519,1,0
1402,2,69,2,1,1,4,0,1,2,0,1,0,1,4.2341065,0,1
1059,5,44,2,1,1,1,55000,1,3,0,1,0,1,3.7841897,1,0
1261,6,37,1,1,1,1,9999998,1,2,0,1,1,1,3.6109178,1,0
358,1,73,3,4,1,4,0,1,1,0,1,0,0,4.2904596,0,1
9439,4,52,2,1,1,1,52000,1,3,0,1,1,1,3.9512436,1,0
124,3,40,2,1,1,1,43500,1,2,0,1,0,1,3.6888795,1,0
559,2,69,2,1,1,1,0,1,2,0,1,1,1,4.2341065,1,0
203,4,36,1,1,1,1,45000,1,2,0,1,1,1,3.583519,1,0
4762,1,65,2,4,1,4,0,1,1,0,1,0,1,4.1743875,0,1
5456,1,61,3,4,1,1,0,1,1,0,1,0,0,4.1108737,1,0
6505,2,59,1,1,1,4,0,1,2,0,1,0,1,4.0775375,0,1
7889,3,46,1,1,1,1,125000,1,3,0,1,1,1,3.8286414,1,0
6056,2,90,3,1,1,4,0,1,2,0,1,0,0,4.4998097,0,1
6479,2,67,2,1,1,4,0,1,3,0,1,0,1,4.2046928,0,1
4854,1,55,4,1,1,1,0,1,3,0,1,0,0,4.0073333,1,0
9122,4,39,2,1,1,3,0,1,1,0,1,0,1,3.6635616,0,0
5634,2,31,2,1,0,6,0,1,1,0,1,0,1,3.4339871,0,0
5877,2,68,2,1,1,1,0,1,4,0,1,1,1,4.2195077,1,0
5510,4,26,1,1,1,1,0,1,2,0,1,0,1,3.2580965,1,0
6237,2,84,2,1,1,4,0,1,2,0,1,0,1,4.4308167,0,1
4200,3,57,1,1,1,1,160000,1,2,1,1,1,1,4.0430512,1,0
8208,2,55,1,1,1,1,120000,1,2,0,1,1,1,4.0073333,1,0
9558,1,25,2,2,0,1,51500,1,1,0,1,0,1,3.2188759,1,0
8367,1,23,1,3,0,1,0,1,1,0,1,0,1,3.1354942,1,0
2712,2,62,3,1,1,4,0,1,2,0,1,1,0,4.1271343,0,1
3001,1,69,2,1,1,4,0,1,1,0,1,0,1,4.2341065,0,1
3320,2,46,2,1,1,1,0,1,1,0,1,0,1,3.8286414,1,0
3007,1,43,2,1,1,1,106000,1,1,0,1,0,1,3.7612002,1,0
3542,1,38,1,1,1,1,400000,0,0,0,1,0,1,3.6375861,1,0
3202,1,36,3,3,0,1,0,1,1,0,1,0,0,3.583519,1,0
2613,2,66,2,1,1,4,0,1,2,0,1,0,1,4.1896548,0,1
2788,1,26,3,1,0,1,0,0,0,0,1,0,0,3.2580965,1,0
2735,5,37,4,1,1,7,0,1,4,0,1,1,0,3.6109178,0,0
3545,3,37,2,1,1,1,0,1,1,0,1,0,1,3.6109178,1,0
4911,1,62,2,1,0,5,0,1,1,0,1,0,1,4.1271343,0,0
4427,3,38,1,1,1,1,64000,1,2,0,1,0,1,3.6375861,1,0
4182,3,37,3,1,1,3,0,0,0,0,1,0,0,3.6109178,0,0
5124,4,37,3,3,0,3,0,1,2,0,1,0,0,3.6109178,0,0
8032,5,34,4,1,1,3,0,1,1,0,1,1,0,3.5263605,0,0
9180,4,32,2,1,1,1,1000,1,2,0,1,0,1,3.4657359,1,0
6710,5,62,1,1,1,1,0,1,2,0,1,0,1,4.1271343,1,0
8902,2,70,1,1,1,4,0,1,1,0,1,0,1,4.2484951,0,1
5133,3,46,2,1,1,1,4800,1,3,0,1,0,1,3.8286414,1,0
8578,6,56,1,1,0,5,0,1,2,0,1,0,1,4.0253515,0,0
9377,2,47,4,1,1,1,0,1,1,0,1,0,0,3.8501475,1,0
4450,3,45,2,1,0,1,0,1,2,0,1,0,1,3.8066626,1,0
6912,4,35,2,1,1,1,2700,1,2,0,1,0,1,3.5553482,1,0
4859,2,31,3,3,0,1,37050,1,1,0,1,0,0,3.4339871,1,0
5733,2,58,1,1,1,1,0,1,3,0,1,1,1,4.0604429,1,0
4375,4,47,2,1,1,1,0,1,5,0,1,1,1,3.8501475,1,0
4486,2,44,3,2,1,1,0,1,2,0,1,0,0,3.7841897,1,0
5300,4,42,1,1,1,1,170000,1,2,0,1,1,1,3.7376697,1,0
8003,9,35,2,1,0,1,0,1,2,0,1,0,1,3.5553482,1,0
4636,6,33,1,1,1,1,0,1,3,1,1,0,1,3.4965076,1,0
8772,2,54,3,1,1,5,0,1,2,0,1,0,0,3.9889841,0,0
4786,3,51,2,1,1,1,0,1,2,0,1,1,1,3.9318256,1,0
9566,8,42,3,3,0,1,0,1,4,0,1,0,0,3.7376697,1,0
5474,1,67,2,3,1,4,0,1,1,0,1,0,1,4.2046928,0,1
5558,2,65,1,6,1,4,0,1,2,0,1,1,1,4.1743875,0,1
4741,2,69,1,1,1,4,0,1,2,0,1,1,1,4.2341065,0,1
4435,2,69,2,1,1,4,0,1,2,0,1,0,1,4.2341065,0,1
6247,1,42,2,3,1,1,78000,1,1,0,1,0,1,3.7376697,1,0
5919,4,38,1,1,1,1,150000,1,2,0,1,1,1,3.6375861,1,0
4243,2,27,2,1,0,1,48000,1,2,0,1,1,1,3.2958369,1,0
909,1,42,1,1,1,1,150000,1,1,0,1,0,1,3.7376697,1,0
3032,1,76,2,3,0,4,0,1,1,0,1,0,1,4.3307333,0,1
3628,1,51,3,3,0,1,0,1,1,0,0,0,0,3.9318256,1,0
4006,1,88,2,1,1,4,0,1,1,0,1,0,1,4.4773369,0,1
4355,1,67,2,1,1,4,0,1,1,1,1,0,1,4.2046928,0,1
4226,2,63,2,1,1,1,0,1,2,1,1,1,1,4.1431346,1,0
3816,1,69,2,3,0,4,0,1,1,0,1,0,1,4.2341065,0,1
4593,4,39,3,3,0,1,0,1,1,0,1,1,0,3.6635616,1,0
5031,2,37,2,1,1,1,0,1,2,0,1,1,1,3.6109178,1,0
8273,4,32,2,2,1,1,56000,1,3,0,1,0,1,3.4657359,1,0
6685,5,36,2,1,1,1,82000,1,2,1,1,1,1,3.583519,1,0
4758,3,34,2,1,1,5,0,1,2,0,1,0,1,3.5263605,0,0
6101,2,35,3,1,1,3,0,1,2,0,1,1,0,3.5553482,0,0
4979,2,40,2,1,0,1,0,1,2,0,1,0,1,3.6888795,1,0
8575,1,26,3,1,1,1,0,0,0,0,1,0,0,3.2580965,1,0
7836,1,22,2,3,0,1,0,1,1,0,1,0,1,3.0910425,1,0
8042,5,34,2,1,1,1,0,1,2,0,1,0,1,3.5263605,1,0
8024,5,36,2,1,1,1,82000,1,2,0,1,1,1,3.583519,1,0
345,2,65,2,4,1,4,0,1,1,1,1,0,1,4.1743875,0,1
726,3,44,3,1,0,1,0,1,3,0,1,0,0,3.7841897,1,0
287,3,42,2,1,0,5,0,0,0,0,1,0,1,3.7376697,0,0
924,6,45,1,1,1,1,96000,1,3,0,1,1,1,3.8066626,1,0
205,1,85,2,1,1,4,0,0,0,0,1,0,1,4.4426513,0,1
638,1,62,3,1,1,4,0,1,3,0,1,0,0,4.1271343,0,1
2511,3,45,2,1,0,1,42000,1,2,1,1,1,1,3.8066626,1,0
1721,1,38,2,3,0,1,0,1,1,0,0,0,1,3.6375861,1,0
1256,4,35,2,1,1,1,130000,1,2,0,1,1,1,3.5553482,1,0
1708,2,70,1,1,1,4,0,1,2,0,1,0,1,4.2484951,0,1
1260,2,74,1,6,1,4,0,1,2,0,1,1,1,4.3040652,0,1
1337,5,41,1,1,1,1,92000,1,3,0,1,1,1,3.713572,1,0
1557,4,46,2,1,1,1,68000,1,2,0,1,1,1,3.8286414,1,0
2484,4,38,2,3,1,1,0,1,2,0,1,1,1,3.6375861,1,0
366,2,48,2,3,1,1,0,1,2,1,1,0,1,3.871201,1,0
9052,2,24,2,4,0,6,0,1,1,0,1,0,1,3.1780539,0,0
6305,2,52,3,1,1,1,0,1,1,0,1,0,0,3.9512436,1,0
8833,3,53,1,1,1,1,0,1,3,0,1,1,1,3.9702919,1,0
4437,2,79,2,1,1,4,0,1,1,0,1,0,1,4.3694477,0,1
9188,2,64,2,1,1,1,88950,1,1,0,1,1,1,4.1588831,1,0
4149,1,63,1,3,0,1,174589,1,1,0,1,0,1,4.1431346,1,0
4199,1,34,3,2,1,1,0,1,2,0,1,0,0,3.5263605,1,0
7773,2,57,2,1,1,1,3400,1,3,0,1,0,1,4.0430512,1,0
8962,1,31,3,1,1,1,0,1,4,0,1,0,0,3.4339871,1,0
7574,5,37,2,1,1,1,45000,1,2,0,1,1,1,3.6109178,1,0
6895,3,37,2,1,1,1,0,1,2,0,1,1,1,3.6109178,1,0
7771,4,36,2,1,1,1,0,1,3,0,1,1,1,3.583519,1,0
7758,4,36,1,3,0,1,55000,1,3,0,1,0,1,3.583519,1,0
46,1,80,5,3,0,4,0,1,1,0,1,0,0,4.3820267,0,1
4746,2,63,1,1,1,1,115000,1,2,0,1,1,1,4.1431346,1,0
4052,1,58,2,1,1,1,95000,1,1,0,1,0,1,4.0604429,1,0
9108,2,34,2,1,1,1,3500,1,3,0,1,1,1,3.5263605,1,0
8083,2,24,2,1,0,1,53000,1,2,0,1,0,1,3.1780539,1,0
4156,2,58,1,1,1,1,220000,1,3,0,1,1,1,4.0604429,1,0
3871,3,53,2,1,1,1,72200,1,3,0,1,0,1,3.9702919,1,0
4255,2,61,3,1,1,1,0,1,4,1,1,0,0,4.1108737,1,0
9372,1,64,3,1,1,1,0,1,1,0,1,0,0,4.1588831,1,0
3887,5,37,2,1,1,6,0,1,1,1,1,0,1,3.6109178,0,0
8107,6,37,1,1,0,1,12000,1,3,1,1,1,1,3.6109178,1,0
4239,2,74,1,1,1,4,0,1,1,0,1,0,1,4.3040652,0,1
4116,2,45,2,1,1,1,72000,1,3,0,1,1,1,3.8066626,1,0
6752,3,21,1,3,0,6,0,1,1,0,1,0,1,3.0445225,0,0
4968,3,63,2,1,1,4,0,1,2,0,1,1,1,4.1431346,0,1
4895,5,42,2,1,1,1,0,1,1,1,1,1,1,3.7376697,1,0
4211,3,30,4,1,0,1,0,1,2,0,1,0,0,3.4011974,1,0
8832,7,38,3,3,0,1,0,0,0,0,1,0,0,3.6375861,1,0
7421,1,35,3,3,0,1,0,0,0,0,1,0,0,3.5553482,1,0
8150,8,34,2,3,0,1,2572.8,1,2,0,1,0,1,3.5263605,1,0
7736,1,31,1,3,0,1,1391.24,1,1,0,1,0,1,3.4339871,1,0
8573,5,28,2,3,0,7,0,0,0,0,1,0,1,3.3322046,0,0
7293,3,59,2,3,1,3,0,1,3,1,1,1,1,4.0775375,0,0
5196,2,69,2,1,1,1,0,1,2,1,1,0,1,4.2341065,1,0
7254,5,42,2,1,1,1,0,1,2,1,1,1,1,3.7376697,1,0
9573,4,35,1,1,1,1,0,1,3,0,1,1,1,3.5553482,1,0
423,2,73,3,1,1,4,0,1,2,0,1,0,0,4.2904596,0,1
435,2,45,2,6,0,1,165000,1,1,0,1,1,1,3.8066626,1,0
275,4,40,2,1,1,1,0,1,2,0,1,1,1,3.6888795,1,0
3271,4,36,2,1,1,1,53000,1,3,0,1,0,1,3.583519,1,0
3273,4,32,1,3,0,1,4200,1,2,0,1,0,1,3.4657359,1,0
3229,3,30,2,3,0,1,70500,1,2,0,1,0,1,3.4011974,1,0
2841,2,87,2,1,1,4,0,1,2,0,1,0,1,4.4659081,0,1
3639,2,48,2,1,1,1,0,1,2,0,1,1,1,3.871201,1,0
1319,2,76,2,1,1,4,0,1,2,0,1,0,1,4.3307333,0,1
1905,2,52,2,1,1,1,0,1,2,0,1,1,1,3.9512436,1,0
2358,2,21,2,3,0,1,0,1,2,0,1,0,1,3.0445225,1,0
1661,3,25,2,1,1,1,0,1,2,0,1,1,1,3.2188759,1,0
5211,2,82,1,1,1,4,0,1,3,1,1,0,1,4.4067192,0,1
4639,4,56,3,1,1,1,0,1,2,0,1,0,0,4.0253515,1,0
7731,4,37,2,1,1,1,0,1,3,0,1,1,1,3.6109178,1,0
4481,1,36,3,1,0,1,0,1,1,0,0,0,0,3.583519,1,0
4517,1,34,3,3,0,7,0,0,0,0,1,0,0,3.5263605,0,0
4506,2,34,1,3,0,1,2300,1,1,0,1,0,1,3.5263605,1,0
4713,1,33,2,1,1,1,0,1,1,0,1,0,1,3.4965076,1,0
4891,4,64,1,1,1,4,0,1,2,0,1,0,1,4.1588831,0,1
4402,2,64,2,1,1,1,50000,1,2,0,1,0,1,4.1588831,1,0
4598,4,30,2,1,1,1,32000,1,3,0,1,0,1,3.4011974,1,0
1709,4,72,2,1,1,4,0,1,3,0,1,1,1,4.2766662,0,1
1040,5,43,2,1,1,1,0,1,2,0,1,0,1,3.7612002,1,0
2450,4,48,2,1,1,1,70000,1,2,0,1,1,1,3.871201,1,0
8345,2,60,3,1,1,1,0,1,2,1,0,0,0,4.0943446,1,0
4392,4,23,2,1,1,1,0,1,2,0,1,0,1,3.1354942,1,0
9315,1,20,3,3,0,1,0,1,1,0,1,0,0,2.9957323,1,0
9043,4,42,3,4,1,1,0,1,2,0,1,1,0,3.7376697,1,0
2308,1,86,0,1,1,6,0,1,1,0,1,0,0,4.4543471,0,0
1560,2,61,2,1,1,1,92000,1,2,0,1,1,1,4.1108737,1,0
1959,1,36,3,3,1,1,0,1,1,0,0,0,0,3.583519,1,0
2220,6,32,1,1,1,1,0,1,3,0,1,1,1,3.4657359,1,0
1848,2,28,2,3,0,1,39000,1,2,0,1,1,1,3.3322046,1,0
1420,2,59,2,1,0,1,0,1,1,0,1,1,1,4.0775375,1,0
1521,2,29,2,1,1,1,0,1,2,0,1,1,1,3.3672957,1,0
7377,1,22,3,1,0,1,0,1,2,0,1,0,0,3.0910425,1,0
6549,2,69,3,1,0,4,0,1,2,0,1,0,0,4.2341065,0,1
6957,3,55,2,1,1,1,8500,1,5,0,1,0,1,4.0073333,1,0
9465,2,44,2,1,1,1,0,1,1,0,1,0,1,3.7841897,1,0
626,2,82,1,1,1,4,0,1,4,0,1,0,1,4.4067192,0,1
565,1,59,3,1,0,5,0,1,1,0,1,0,0,4.0775375,0,0
734,2,57,2,1,1,1,0,1,2,1,1,0,1,4.0430512,1,0
968,2,31,3,1,1,1,0,1,2,0,1,1,0,3.4339871,1,0
1070,2,79,2,1,1,4,0,1,1,0,1,0,1,4.3694477,0,1
1166,2,51,2,1,1,1,175000,1,3,0,1,1,1,3.9318256,1,0
1929,4,46,2,1,1,1,135000,1,2,0,1,1,1,3.8286414,1,0
1121,5,48,2,1,1,1,90000,1,2,0,1,1,1,3.871201,1,0
458,2,80,1,4,1,4,0,0,0,0,1,0,1,4.3820267,0,1
1282,1,68,3,1,0,1,3000,1,1,1,1,0,0,4.2195077,1,0
1055,1,67,1,3,0,4,0,0,0,0,1,0,1,4.2046928,0,1
1983,1,23,3,3,0,1,68000,1,1,0,1,0,0,3.1354942,1,0
1206,2,66,2,1,1,4,0,1,2,0,1,1,1,4.1896548,0,1
784,1,85,2,1,1,4,0,1,1,0,1,0,1,4.4426513,0,1
913,1,54,3,1,0,6,0,1,1,0,1,0,0,3.9889841,0,0
1061,1,84,4,1,1,1,0,1,1,1,1,0,0,4.4308167,1,0
2150,4,52,2,3,1,1,850000,1,2,0,1,1,1,3.9512436,1,0
4571,1,82,2,1,1,4,0,1,1,0,1,0,1,4.4067192,0,1
4180,3,53,2,1,1,1,120000,1,2,1,1,1,1,3.9702919,1,0
8996,1,23,2,3,0,1,61500,1,1,0,1,0,1,3.1354942,1,0
8471,2,53,1,1,1,1,0,1,2,1,1,1,1,3.9702919,1,0
223,5,38,4,2,0,3,0,1,1,0,1,0,0,3.6375861,0,0
2988,4,37,2,1,1,1,85000,1,2,0,1,1,1,3.6109178,1,0
3021,2,32,2,3,0,1,0,0,0,0,1,0,1,3.4657359,1,0
2982,2,63,3,1,1,1,0,1,4,1,1,0,0,4.1431346,1,0
3363,3,48,3,1,1,1,100000,1,4,0,1,1,0,3.871201,1,0
504,3,79,0,2,1,4,0,1,3,0,1,0,0,4.3694477,0,1
6390,3,37,2,1,1,1,0,1,2,0,1,0,1,3.6109178,1,0
8492,2,66,1,1,1,4,0,1,2,0,1,1,1,4.1896548,0,1
8555,6,37,2,1,1,1,67000,1,3,0,1,0,1,3.6109178,1,0
8831,4,49,1,1,1,1,0,1,4,1,1,0,1,3.8918202,1,0
9161,4,38,1,1,1,1,130000,1,2,0,1,1,1,3.6375861,1,0
3942,1,39,2,3,0,1,92000,0,0,0,1,0,1,3.6635616,1,0
2605,1,90,3,1,1,4,0,1,1,0,1,0,0,4.4998097,0,1
2609,1,66,2,3,0,4,0,1,1,0,1,0,1,4.1896548,0,1
2646,1,36,3,3,0,1,0,1,1,0,1,0,0,3.583519,1,0
3009,1,34,3,3,0,1,0,1,1,0,0,0,0,3.5263605,1,0
2702,2,34,4,3,0,1,0,1,1,0,1,1,0,3.5263605,1,0
2792,1,32,3,3,0,1,52000,1,1,0,1,0,0,3.4657359,1,0
2623,2,64,2,3,0,1,1300,0,0,0,1,1,1,4.1588831,1,0
3741,2,61,1,1,1,1,0,1,2,0,1,0,1,4.1108737,1,0
2829,4,41,1,1,1,1,96000,1,2,0,1,0,1,3.713572,1,0
3507,4,59,2,1,1,1,0,1,3,0,1,0,1,4.0775375,1,0
87,1,76,2,2,1,4,0,1,1,0,1,0,1,4.3307333,0,1
1057,2,64,1,3,0,4,0,1,1,0,1,0,1,4.1588831,0,1
2244,2,57,2,4,1,1,0,1,3,0,1,1,1,4.0430512,1,0
1111,3,45,2,1,0,1,0,1,1,0,1,0,1,3.8066626,1,0
1045,2,43,1,3,0,5,0,1,1,0,1,0,1,3.7612002,0,0
1217,1,26,3,1,0,1,0,1,1,0,1,0,0,3.2580965,1,0
1208,3,25,1,1,1,1,0,1,2,0,0,0,1,3.2188759,1,0
1849,1,25,3,3,0,1,0,1,1,0,0,0,0,3.2188759,1,0
1157,3,22,3,3,0,3,0,0,0,0,0,0,0,3.0910425,0,0
1135,2,66,2,1,1,4,0,1,2,0,1,1,1,4.1896548,0,1
2416,2,65,3,1,1,4,0,1,2,0,1,0,0,4.1743875,0,1
1800,4,35,2,1,0,1,0,1,2,0,1,0,1,3.5553482,1,0
978,1,93,8,1,1,4,0,0,0,0,1,0,0,4.5325994,0,1
851,2,71,3,1,1,4,0,1,2,0,1,1,0,4.2626801,0,1
107,1,90,1,3,1,4,0,1,1,0,1,0,1,4.4998097,0,1
104,2,63,2,1,1,1,0,1,2,1,1,1,1,4.1431346,1,0
845,1,33,3,3,0,1,184000,1,1,0,1,0,0,3.4965076,1,0
659,2,31,2,3,1,1,91000,1,1,0,1,0,1,3.4339871,1,0
690,1,26,2,3,0,7,0,0,0,0,1,0,1,3.2580965,0,0
25,1,75,2,1,1,1,0,1,1,0,1,0,1,4.3174882,1,0
318,1,73,2,1,1,4,0,1,1,0,1,0,1,4.2904596,0,1
439,1,50,3,1,0,3,0,0,0,0,1,0,0,3.9120231,0,0
864,2,49,3,1,0,4,0,1,2,1,1,0,0,3.8918202,0,1
8615,3,64,3,1,1,1,39144,1,2,0,1,0,0,4.1588831,1,0
9113,3,41,1,1,1,1,64000,1,2,0,1,0,1,3.713572,1,0
7616,2,55,3,1,1,3,0,1,2,0,1,0,0,4.0073333,0,0
9568,2,54,2,1,0,1,0,1,2,0,1,0,1,3.9889841,1,0
4630,5,48,1,1,1,1,900,0,0,0,1,0,1,3.871201,1,0
7535,1,32,1,3,0,1,0,1,1,0,1,0,1,3.4657359,1,0
4178,2,71,2,1,1,4,0,1,2,0,1,0,1,4.2626801,0,1
5026,2,68,1,1,1,1,73000,1,3,0,1,1,1,4.2195077,1,0
4119,3,40,2,1,1,1,83000,1,2,0,1,1,1,3.6888795,1,0
4208,3,35,1,1,1,1,110000,1,2,0,1,1,1,3.5553482,1,0
4067,2,72,2,1,1,4,0,1,2,0,1,0,1,4.2766662,0,1
4202,5,38,2,1,1,1,107000,1,2,0,1,1,1,3.6375861,1,0
4374,5,32,2,1,1,1,110000,1,2,0,1,1,1,3.4657359,1,0
6301,1,69,3,1,1,4,0,1,1,0,1,0,0,4.2341065,0,1
8939,3,36,2,1,1,1,70000,1,2,0,1,1,1,3.583519,1,0
4356,3,44,3,1,1,1,130000,1,3,0,1,0,0,3.7841897,1,0
83,2,76,2,1,1,4,0,1,1,0,1,0,1,4.3307333,0,1
19,1,51,2,1,0,1,0,1,1,0,1,0,1,3.9318256,1,0
1,2,67,1,1,0,4,0,1,1,0,1,0,1,4.2046928,0,1
432,2,33,3,3,0,1,0,1,2,0,1,1,0,3.4965076,1,0
443,2,62,2,1,1,4,0,1,1,0,1,0,1,4.1271343,0,1
1889,1,71,3,3,0,4,0,1,1,0,1,0,0,4.2626801,0,1
2107,3,43,2,1,1,1,0,1,2,0,1,0,1,3.7612002,1,0
2056,6,41,1,1,1,3,0,1,2,0,1,0,1,3.713572,0,0
1196,5,34,2,1,0,1,0,1,2,0,1,0,1,3.5263605,1,0
2153,1,76,5,7,0,5,0,0,0,0,1,0,0,4.3307333,0,0
1653,1,49,3,7,1,5,0,0,0,0,1,0,0,3.8918202,0,0
1334,1,40,3,2,0,1,0,1,1,0,1,0,0,3.6888795,1,0
768,2,60,2,1,1,1,0,1,2,1,1,0,1,4.0943446,1,0
476,3,68,2,1,0,1,0,1,4,1,1,0,1,4.2195077,1,0
605,1,70,2,1,1,1,0,1,1,0,1,0,1,4.2484951,1,0
912,5,29,3,1,1,1,36000,1,6,1,1,0,0,3.3672957,1,0
538,2,74,1,1,1,4,0,1,2,1,1,1,1,4.3040652,0,1
950,2,44,2,1,1,1,0,1,2,0,1,0,1,3.7841897,1,0
549,3,33,2,3,0,1,0,1,2,0,1,1,1,3.4965076,1,0
5821,2,67,2,1,1,4,0,1,2,0,1,1,1,4.2046928,0,1
